wav_filename,wav_filesize,transcript
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0012.wav,472718,"then they went back to their work, little dreaming, as they tide roses entwined. similac sreaves how near that other chance was how soon they were to be called upon to keep their promise and how well each was to perform the part given them in life and death."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0015.wav,73678,it is terrible and yet glorious.
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0021.wav,144078,i knew you would go. i saw you getting ready and i made up my mind to follow.
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0023.wav,159438,"you have something to tell me. i see it in your face dear, i must go."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0035.wav,152238,"and the inconsistent woman fell ipon his butt new breast, weeping copiously."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0037.wav,213358,"then the good soul openly shouldered the burden she had borne so long in secret, in bravely trudged on alone."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0038.wav,199758,the women drop their work to look and listen for his visits were few and short and every instant was precious.
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0043.wav,181198,nothing can part us anymore. not even death for love like ours will last forever.
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0050.wav,138798,mr powers waiting. are you ready? love quite ready.
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0004.wav,223598,he honors whatever he recognizes in himself. such morality equals self glorification.
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0007.wav,477838,"according to slave morality, therefore the evil man arouses fear according to master morality. it is precisely the good man who arouses fear and seeks to arouse it, while the bad man is regarded as the despicable being."
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0011.wav,551278,"the most varied experience teaches at what are the qualities to which it principally owes the fact that it still exists in spite of all gods and men, and has hitherto been victorious."
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0017.wav,70158,this is the problem of race.
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0019.wav,611758,"the noble soul accepts the fact of his egoism without question and also without consciousness of harshness constrained or arbitrariness therein, but rather is something that may have its basis in the primary law of things. if he sought a designation for it, he would say it is just as itself."
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0023.wav,478158,"whichever groups of sensations within a soul awakened most readily begin to speak and give the word of command, these decide as to the general order of rank of its values and determine ultimately its list of desirable things."
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0024.wav,311758,"a man's estimates of value betray something of the structure of his soul, and wherein it sees its conditions of life, its intrinsic needs."
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0026.wav,419598,"the hyest instinct for purity places him who is affected with it in the most extraordinary, in dangerous isolation as a st, for it is just holiness. the hyest spiritualization of the instinct in question."
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0029.wav,93358,only name it whatever. i have ioffer the.
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0030.wav,94158,but you misunderstand him. when you complain about it.
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0031.wav,219598,there must be a sort of repugnance in me to believe anything definite about myself. is there perhaps some enigma therein?
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0032.wav,427598,probably.
/mnt/c/Users/xianjian/Development/E2E/dataset/422-122949-0035.wav,150318,and to choose for company. that roguish and cheerful vice politeness.
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-24640-0007.wav,561678,"he had neither sympathy with my innocence, nor with my wretchedness and the petrifying accuracy with which he attended, to every form of civility. while he tortured me by his questions, his suspicions in his inferences was as tormenting as the racks of the inquisition."
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0000.wav,145678,"it had no ornamentation, being exceedingly plain in appearance."
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0002.wav,89198,what that little cabin?
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0003.wav,87438,"exclaimed trot, of course."
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0006.wav,157838,"they seem very ignorant, poor things said another in reply."
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0010.wav,212078,her complexion was not a decided pink.
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0014.wav,59118,are you a giant?
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0016.wav,107918,there is nothing majestic about me. as you know very well.
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0021.wav,240558,"in that case, said button bright."
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0023.wav,89518,"no, our way is best."
/mnt/c/Users/xianjian/Development/E2E/dataset/5338-284437-0027.wav,127118,a misfortune of birth placed me here and i cannot escape my fate.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43358-0001.wav,316078,the original attitude of the american indian tored the eternal the great mystery that surrounds and embraces us was as simple as it was exalted.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43358-0002.wav,323598,it was silent because all speeches of necessity feeble an imperfect.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43358-0003.wav,193358,"none might exhort or confess, or in any way metal with a religious experience of another."
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43358-0008.wav,652558,"at the solemn hour of sunrise or sunset, he took up his position overlooking the glories of earth and facing the great mystery."
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43358-0010.wav,260558,"it was not, then, holy from ignorance or improvidence that he failed to establish permanent towns and to develop a material civilization."
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43358-0012.wav,108398,"in this type of prayer, there was no beseeching of favor or help."
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43358-0014.wav,90638,this is the material or physical prayer.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43358-0015.wav,190798,"nothing of the marvelous could astonish him, as that abice should speak or the sun stand still."
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43359-0002.wav,353358,"the ordeal is best met alone where no curious or pitying eyes embarrass her were all nature says to her spirit. tis loved his love, the fulfilling of life."
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43359-0004.wav,202318,in due time the child takes of his own accord the attitude of prayer and speaks reverently of the powers.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43359-0006.wav,138958,the family was not only the social unit but also the unit of government.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43359-0008.wav,86158,"when she fell, the whole race fell with her."
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43359-0012.wav,154158,"when he becomes an old man, he loves to make a notable effort to prove his gratitude."
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43359-0014.wav,145518,the hospitality of the wigwam is only limited by the institution of war.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43359-0016.wav,193678,love between men and women is founded on the mating instinct and is not free from desire and self seeking.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43359-0018.wav,191438,this bond is between man and man is usually formed in early youth and can only be broken by death.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43363-0000.wav,90318,reincarnation and the converse of spirits.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43363-0001.wav,228558,"therefore, he courts death in battle. on the other hand, he would regard it as disgraceful, to be killed in a private quarrel."
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43363-0011.wav,66958,this was carried out to the letter.
/mnt/c/Users/xianjian/Development/E2E/dataset/5536-43363-0016.wav,218478,there are many trustworthy men. an men of christian faith to vouch for these and similar events occurring as foretold.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64025-0000.wav,53518,shiloh
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64025-0018.wav,85998,it was wise in his own conceit.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64025-0023.wav,272718,"and why taking the rope off, he shook himself and seemed to say."
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0003.wav,127598,from time to time different regiments were sent forward to do picket duty.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0005.wav,146158,i am a video that you know the responsibility resting on me.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0007.wav,210798,i soon found out that he had caught sight of the relief on the road and was afraid to shoot. i quickly made up my mind.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0011.wav,236878,i think we must have killed a good many in the old field because we were firing all the time at the solid line as they advanced upon us.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0014.wav,122318,"bad generalship, i thought."
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0024.wav,344558,"i saw and felt that he was not fighting for glory, but he was fighting for his country because he loved that country and he was willing to give his life for his country and the success of our cause."
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0025.wav,78958,i thought it had been torn from my shoulder.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0027.wav,133518,"i looked at it pretty close and i said, great god."
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0028.wav,193998,he was walking along when all at once he dropped down and died without a struggle or grown.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64029-0030.wav,108398,"he was stone dead, but i dropped at foot quick."
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64038-0003.wav,218318,"outside of these occasional reminders, we could see no evidence of the desolation of the track of an invading army."
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64038-0007.wav,75918,they persuaded eloquently.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64038-0008.wav,62478,a man in the well.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64038-0009.wav,76398,the voice appeared to be overhead.
/mnt/c/Users/xianjian/Development/E2E/dataset/5694-64038-0011.wav,95918,but how to get him out was the unsolved problem.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34615-0000.wav,106798,but is laughter a synonym of joy?
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34615-0001.wav,105838,such perfect completeness is not in nature.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34615-0006.wav,80878,he showed himself on the platform.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34615-0008.wav,97838,the outside did not depend on the interior.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34615-0010.wav,248718,"all his emotions, whatever they might have been augmented his strange face of joy, or to speak more, correctly, aggravated it."
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34615-0011.wav,88398,an everlasting laugh.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34615-0015.wav,279918,the joys convulsion of laughter was as a tribute paid.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34615-0020.wav,305038,it's yellow bristles rather remain than ahead of her covered and concealed a lofty brow evidently made to contain thought.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34615-0021.wav,389038,"the operation, whatever it had been, which had deprived his features of harmony and put all their flesh into disorder, had had no effect on the bony structure of his head."
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34622-0000.wav,107918,what true things are told in stories?
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34622-0002.wav,93198,what was this? nothing.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34622-0009.wav,348558,"unknown people had worked up on his face. he, on the other hand, had worked on his mind."
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34622-0010.wav,104398,the effect of his appearance had been surprising.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34622-0021.wav,91598,then i look perhaps like what i am.
/mnt/c/Users/xianjian/Development/E2E/dataset/5895-34622-0022.wav,327278,this opening looked for all the world like a mouth of hell.
